id	movie_id	movie_name	user_id	ctime	message
10627	7067	Марсианин	46246	2015-10-15 21:53:00.562299+03	Хороший фильм. Снят приятно.  Конечно Мэт Деймон не спасает всех землян как когда-то Брюс Уилез, а лишь только свою задницу,  но всё равно герою сопереживаешь. Весь фильм держит в напряжении. Потраченного времени не жалко. 
10626	7067	Марсианин	17661	2015-10-15 21:39:09.848711+03	Мог быть нормальный сюжет, а сделали откровенную фигню. Разочарован 
10625	7435	Багровый пик	72298	2015-10-15 20:16:50.830565+03	Сюжет не очень,ничего нового! Не страшно нисколько)) На один раз)
10624	7292	Эверест	72298	2015-10-15 19:40:35.110598+03	Смотрибельно,но не цепляет! На один раз)
10616	7067	Марсианин	72185	2015-10-15 08:44:22.90171+03	Отличный фильм! С удовольствием посмотрели!
10614	7067	Марсианин	71652	2015-10-15 02:17:51.113291+03	отличный фильм.  хорошоя мотивация для достижения цели.  и еще раз доказывает,  что при желании можно выпутаться из любой казалось бы тупиковой ситуации! 
10613	7067	Марсианин	71400	2015-10-15 00:26:31.928899+03	Норм фильмец
10608	7432	Легенда	59572	2015-10-14 23:40:32.980406+03	Игра актера невероятна))) стоит посмотреть))) Сам фильм странный)
10603	7067	Марсианин	64687	2015-10-14 22:16:24.547262+03	Наконец-то посмотрел новый фильм Михалкова #Марсианин с Безруковым в главной роли.  Что ж, фильм очень понравился!  Особенно выросло чувство патриотизма: мы не только присоединяем чужие территории, но и посылаем научные экспедиции на Марс черт возьми! 
10601	7437	Пэн: Путешествие в Нетландию	31852	2015-10-14 22:05:14.50411+03	сыну 9 лет очень понравилось!
10600	7067	Марсианин	3443	2015-10-14 21:48:10.93923+03	Средний, второй раз смотреть не будешь. Местами скучно, но в целом время потрачено не зря. 
10592	7067	Марсианин	70273	2015-10-14 17:30:18.077072+03	Отмечу на четверочку, фильм веселый и не плохо раскрывает тему космоса:)
10589	7437	Пэн: Путешествие в Нетландию	18618	2015-10-14 15:14:31.836244+03	Можно смотреть!)
10588	7432	Легенда	35639	2015-10-14 14:53:53.173824+03	Отлично! 
10586	7067	Марсианин	72162	2015-10-14 08:41:54.830784+03	Фильм интересен, хорош, местами позитивен. Но Интерстеллар был чуточку круче;)
10582	7067	Марсианин	42454	2015-10-13 23:32:33.722862+03	Великолепный фильм. Отличная книга. Добрый юмор. И невероятная история. 
10572	7067	Марсианин	54085	2015-10-13 21:02:45.001111+03	Супер фильм!!
10571	7067	Марсианин	62483	2015-10-13 19:13:09.881512+03	Можно бы и покороче. С точки зрения науки сомнительно так долго заклеивать скафандр пластырем, не говоря уже о полёте с варежкой. Местами захватывает. Шанс услышать хорошую диско-музыку на современной аппаратуре
10569	7067	Марсианин	71620	2015-10-13 17:37:40.303426+03	Хорошое кино. Познавательное и захватывающее. Не хватило инопланетян и русских спасителей, вместо китайских...
10564	7067	Марсианин	1510	2015-10-13 10:46:46.137841+03	Мне понравилось! И книга, и фильм! Так как на день просмотра фильма (не терпелось...) я уже прочитала половину книги (не терпелось...), то волноваться (а волнуюсь я по-настоящему... горячо и со слезами) за жизнь и судьбу Марка Уотни я начала на втором часу киноповествования. В конце просмотра примешалось еще волнение за Мэтта Дэймона. Учитывая масштаб этого актера (актерский масштаб), скорее всего и пухленький пузик в начале фильма и тощий зад в конце были его, а не дублеров!!! А это, знаете ли, килограмм 20 минус... ((( Нельзя сказать, что фильм/книга произвели на меня неизгладимое впечатление, тем не менее впечатление осталось очень приятное - возникла устойчивая мысль, что все так и должно быть. Все должно быть хорошо!!! Так и есть - ХОРОШО!!! И знания... знания!!! Теперь я знаю, что такое сол, и сколько в этом самом соле часов, минут и секунд! Хотите знать??? Спросите у меня!!! Что у Марса два спутника и нет атмосферы. Конечно, надо быть осторожным, черпая знания из подобных фильмов!!! )))
